id,pred
246,0.9303092480
247,0.0000000000
248,0.8262389316
249,0.0023401232
250,0.8489244177
251,0.1170526881
252,0.0812178343
253,0.8694673074
254,0.0000000000
255,0.9384745301
256,0.0283482605
257,0.8179584331
258,0.4391565297
259,0.0154156943
260,0.1774390040
261,0.0252472850
262,0.0081119836
263,0.3773968709
264,0.5710137380
265,0.3648363893
266,0.7774286655
267,0.5532594754
268,0.0270263190
269,0.0057664755
270,0.0272665840
271,0.8656442674
272,0.0068825089
273,0.1052781741
274,0.9450483032
275,0.0221272645
276,0.0337838067
277,0.4578020003
278,0.7738135608
279,0.1364502723
280,0.5188500090
281,0.0000000000
282,0.7823871729
283,0.0040431450
284,0.0031920861
285,0.9105462806
286,0.6375544628
287,0.0011161927
288,0.9510688804
289,0.8116980410
290,0.0000000000
291,0.1740140296
292,0.0215234401
293,0.0046445788
294,0.9632837758
295,0.0015001741
296,0.0717902367
297,0.9059657276
298,0.0305969750
299,0.9425702319
300,0.0000000000
301,0.9013084979
302,0.8391746517
303,0.0063495106
304,0.0000000000
305,0.0213596887
306,0.0070088824
307,0.7676838809
308,0.4335807764
309,0.0244094236
310,0.9111214951
311,0.8828152344
312,0.9801284990
313,0.0016406541
314,0.7991366362
315,0.0219092301
316,0.0094510393
317,0.1000774363
318,0.0021218650
319,0.0362651310
320,0.1480644269
321,0.2964183156
322,0.6107142965
323,0.0307222512
324,0.0000000000
325,0.0455440782
326,0.9268061441
327,0.0000000000
328,0.0135692203
329,0.0046440496
330,0.0055109034
331,0.0124520279
332,0.0052098359
333,0.3081461763
334,0.0000000000
335,0.9431189632
336,0.0983992162
337,0.4852564083
338,0.0576673588
339,0.1762897026
340,0.0154315802
341,0.0000000000
342,0.0296825808
343,0.0064490106
344,0.0000000000
345,0.0070231920
346,0.0139484164
347,0.0054269556
348,0.4294142288
349,0.7282111219
350,0.0451731753
351,0.7065285640
352,0.7501574589
353,0.8306267575
354,0.0457698945
355,0.0059760118
356,0.0196741139
357,0.0152233012
358,0.0297654988
359,0.0015367290
360,0.4980209793
361,0.1397504567
362,0.0000000000
363,0.0057329785
364,0.9139646494
365,0.2248593888
366,0.1014584917
367,0.0000000000
368,0.2094560007
369,0.6887997998
370,0.0057749449
371,0.0000000000
372,0.0518904866
373,0.5967059590
374,0.0033508468
375,0.7665062329
376,0.0011549200
377,0.0000000000
378,0.1064639250
379,0.0539646938
380,0.0092073711
381,0.3909203176
382,0.8031009478
383,0.0090072342
384,0.8380299699
385,0.0232079912
386,0.9882572458
387,0.6756378860
388,0.7851500630
389,0.7734288687
390,0.5932430060
391,0.9007715177
392,0.0052136743
393,0.6060840557
394,0.3595448797
395,0.4848099110
396,0.8532895764
397,0.9174652017
398,0.8058597212
399,0.9524393586
400,0.6285985348
401,0.7650653974
402,0.0100143796
403,0.0000000000
404,0.0253996478
405,0.0403214042
406,0.7557537389
407,0.0193698548
408,0.0173069834
409,0.0109765175
410,0.0347804910
411,0.4683092429
412,0.0000000000
413,0.0165739663
414,0.0361498055
415,0.0068427623
416,0.1024287448
417,0.0042109126
418,0.1202842628
419,0.0016109582
420,0.0392393193
421,0.0019311045
422,0.0135864914
423,0.7807295019
424,0.0031279549
425,0.0052613580
426,0.0441017308
427,0.0070428486
428,0.0000000000
429,0.0151762609
430,0.1428088060
431,0.0040009651
432,0.9733519001
433,0.0542809883
434,0.0067053945
435,0.8725621117
436,0.8442068276
437,0.0000000000
438,0.2709822643
439,0.0511305902
440,0.0165451191
441,0.0383587278
442,0.3081461763
443,0.8232698447
444,0.0077220448
445,0.8797295000
446,0.0151375407
447,0.0273793821
448,0.0123471303
449,0.1161649998
450,0.0268259027
451,0.0079954007
452,0.0257179817
453,0.9221181387
454,0.8870504826
455,0.8859352314
456,0.0000000000
457,0.0028054935
458,0.0351260241
459,0.6132958283
460,0.7523864686
461,0.0269164704
462,0.0144417486
463,0.0048583830
464,0.7531632631
465,0.0183959021
466,0.6341706055
467,0.9568086949
468,0.0049376274
469,0.0043637021
470,0.0402691441
471,0.0027883915
472,0.6719410664
473,0.5362965763
474,0.0368543997
475,0.0019404188
476,0.0303247415
477,0.9296376191
478,0.0226934978
479,0.8275358516
480,0.8776768202
481,0.7669578550
482,0.9213706108
483,0.0555871340
484,0.7158738932
485,0.5737853978
486,0.1837002466
487,0.0461030140
488,0.2642400906
489,0.0690666598
490,0.0768051841
491,0.3237196631
492,0.0123345604
493,0.0147941967
494,0.8568155495
495,0.7631962068
496,0.6514392910
497,0.2000619025
498,0.0074496652
499,0.1324909961
500,0.0244815870
501,0.2205597403
502,0.0000000000
503,0.0000000000
504,0.0065573916
505,0.0000000000
506,0.0309667914
507,0.0835542058
508,0.0092424077
509,0.0382487412
510,0.2890097467
511,0.2553082128
512,0.8051678603
513,0.1661728115
514,0.0102920910
515,0.0331631588
516,0.0051728870
517,0.9595997811
518,0.9225960191
519,0.0365460167
520,0.0607077035
521,0.9139687580
522,0.7718742834
523,0.0000000000
524,0.0000000000
525,0.8386281287
526,0.7313050567
527,0.2912495972
528,0.8562223346
529,0.6855589602
530,0.0124531106
531,0.8005759371
532,0.0000000000
533,0.0000000000
534,0.0056378645
535,0.0012868145
536,0.5470989586
537,0.0312608033
538,0.9088120255
539,0.9394145490
540,0.9116995828
541,0.4240945954
542,0.0000000000
543,0.0288811413
544,0.9277729870
545,0.0044051657
546,0.0014432201
547,0.5115929660
548,0.0394156231
549,0.0046531372
550,0.0809138436
551,0.0423277227
552,0.0059135286
553,0.0050449166
554,0.0000000000
555,0.0052397108
556,0.0000000000
557,0.0000000000
558,0.0066803807
559,0.0225701966
560,0.9271018351
561,0.2800638831
562,0.1709509415
563,0.0814699028
564,0.6603964871
565,0.8460604153
566,0.1704678861
567,0.0986366224
568,0.9143432773
569,0.4747320731
570,0.8780611850
571,0.9346002237
572,0.0170813318
573,0.9025601214
574,0.2595444648
575,0.8999076094
576,0.7842773529
577,0.9232222201
578,0.9452172539
579,0.0000000000
580,0.0743311451
581,0.0115967776
582,0.0000000000
583,0.4191429188
584,0.0261225745
585,0.9195508269
586,0.8879303574
587,0.9578620885
588,0.0323116163
589,0.7906103155
590,0.2149518348
591,0.0128853178
592,0.0517197122
593,0.0465774105
594,0.0290600573
595,0.0045864904
596,0.0093964175
597,0.0686487273
598,0.0218447532
599,0.8825098380
600,0.4803306257
601,0.0615969986
602,0.0000000000
603,0.8245624711
604,0.7614443162
605,0.0098719604
606,0.0382051162
607,0.0094475050
608,0.0099637643
609,0.0303754702
610,0.3222388979
611,0.3630610178
612,0.0243409780
613,0.0084551119
614,0.1847298150
615,0.0181213531
616,0.0023387219
617,0.9490169106
618,0.9305385253
619,0.3562533763
620,0.0050923222
621,0.7997216262
622,0.0114444809
623,0.5720139559
624,0.3163555246
625,0.0618687713
626,0.0183608437
627,0.9009105315
628,0.0285185859
629,0.0564199312
630,0.8225592952
631,0.0021827217
632,0.0854326750
633,0.0164833170
634,0.1604707236
635,0.9210053237
636,0.8815556923
637,0.0673796024
638,0.5173005997
639,0.0096429522
640,0.1567096209
641,0.9066785917
642,0.0000000000
643,0.1566698692
644,0.0246235952
645,0.0703087382
646,0.9407138098
647,0.9559578306
648,0.0385587003
649,0.0022504847
650,0.8543132834
651,0.0387052893
652,0.0032380287
653,0.3477677584
654,0.0015925381
655,0.0435098263
656,0.5072524577
657,0.0073550883
658,0.0000000000
659,0.3609717803
660,0.6262350754
661,0.0530996388
662,0.2086172712
663,0.0932873147
664,0.1464666737
665,0.7434526202
666,0.9398476769
667,0.7091100912
668,0.9401627555
669,0.0176086376
670,0.0891179540
671,0.0050517719
672,0.0289208963
673,0.7456908411
674,0.8956272457
675,0.0983843885
676,0.1307737796
677,0.9713307123
678,0.7740757938
679,0.0047211394
680,0.0019148315
681,0.0732024244
682,0.5311682302
683,0.0000000000
684,0.0000000000
685,0.9162221647
686,0.0000000000
687,0.1036391915
688,0.0226539117
689,0.1384716133
690,0.6444387890
691,0.8176332225
692,0.8524891772
693,0.3778078538
694,0.9829225269
695,0.0235477527
696,0.0619632821
697,0.7609739918
698,0.3286777337
699,0.4990417119
700,0.4682992516
701,0.0319145553
702,0.3411325920
703,0.0351902099
704,0.1170631981
705,0.0000000000
706,0.0398853567
707,0.6941251368
708,0.0000000000
709,0.1608631015
710,0.6718196846
711,0.7525662387
712,0.0286135608
713,0.0254910870
714,0.0049358389
715,0.0052358773
716,0.9660976155
717,0.0217683573
718,0.9012170999
719,0.2870299041
720,0.8668233090
721,0.0260936369
722,0.0111453136
723,0.2247057252
724,0.8958287387
725,0.7008449036
726,0.0140595966
727,0.2112197312
728,0.9884554743
729,0.0467244452
730,0.0109823094
731,0.2765809031
732,0.0000000000
733,0.0098867456
734,0.0025080325
735,0.0169482350
736,0.0035221146
737,0.0083552295
738,0.1170162977
739,0.0396008190
740,0.9194808194
741,0.4361108114
742,0.1480200884
743,0.0000000000
744,0.0329173178
745,0.3067560647
746,0.0227112467
747,0.0000000000
748,0.0006816291
749,0.1462307005
750,0.9475158990
751,0.0202864352
752,0.5381249554
753,0.0000000000
754,0.0034802887
755,0.0022001798
756,0.0909287359
757,0.0000000000
758,0.7969177833
759,0.0000000000
760,0.6730914304
761,0.5152660913
762,0.0146254533
763,0.5144521495
764,0.9686692112
765,0.0679155520
766,0.1693915719
767,0.0048516462
768,0.0071842162
769,0.0020239022
770,0.0026496570
771,0.5938179078
772,0.0081774801
773,0.8185215974
774,0.0087589511
775,0.0000000000
776,0.0286366374
777,0.8370799520
778,0.0119460508
779,0.8899113992
780,0.5594056904
781,0.8683329054
782,0.0152723576
783,0.0039395345
784,0.5058292395
785,0.3291313090
786,0.8187493099
787,0.1432322950
788,0.0060380708
789,0.0069351946
790,0.0972197265
791,0.0000000000
792,0.9071183484
793,0.0233207080
794,0.0240046263
795,0.7509437822
796,0.8840948261
797,0.9380007996
798,0.0135357178
799,0.7961589738
800,0.0055971603
801,0.0130577438
802,0.0116147484
803,0.9665987062
804,0.5613938953
805,0.7403416216
806,0.0045141265
807,0.0089649407
808,0.0833433578
809,0.8646184309
810,0.1865109245
811,0.9630764981
812,0.7396632989
813,0.2356494427
814,0.0505022491
815,0.0387199793
816,0.0036909872
817,0.0067785909
818,0.8156766415
819,0.0089686255
820,0.0000000000
821,0.2459956837
822,0.0268715908
823,0.0000000000
824,0.0222632243
825,0.1364077846
826,0.5548907163
827,0.0208102243
828,0.8757631516
829,0.0036115899
830,0.9468351349
831,0.0000000000
832,0.0000000000
833,0.0000000000
834,0.8560186561
835,0.0158884728
836,0.0212967500
837,0.8076723534
838,0.7704922248
839,0.7917918223
840,0.0000000000
841,0.8916223196
842,0.5538662755
843,0.0081604529
844,0.0000000000
845,0.8816747846
846,0.9681492142
847,0.0214058514
848,0.7784124341
849,0.9531824063
850,0.3857744228
851,0.2498414684
852,0.0511619643
853,0.7685933473
854,0.6362009810
855,0.5401454221
856,0.0044148294
857,0.9178776148
858,0.2589105285
859,0.0000000000
860,0.5195462504
861,0.0048202861
862,0.0612742167
863,0.0498100680
864,0.1585504757
865,0.9153241311
866,0.1040804988
867,0.0795047721
868,0.0036958891
869,0.1947413199
870,0.7649195009
871,0.6421903930
872,0.0117193218
873,0.0059663292
874,0.3656988200
875,0.1893990921
876,0.0000000000
877,0.0721447488
878,0.0262618943
879,0.1421451002
880,0.0000000000
881,0.1424658150
882,0.4176192560
883,0.0000000000
884,0.5635935432
885,0.0560273272
886,0.0324082904
887,0.4675684980
888,0.0263690109
889,0.0032892230
890,0.6688390940
891,0.0069557427
892,0.0223612621
893,0.0664116387
894,0.8680239244
895,0.6418927605
896,0.0000000000
897,0.0000000000
898,0.0009596310
899,0.9729766624
900,0.9141196535
901,0.0195797073
902,0.5681461052
903,0.0022304154
904,0.8726866660
905,0.8583612879
906,0.0000000000
907,0.0344752374
908,0.8321617275
909,0.5999227941
910,0.0899782625
911,0.3597882424
912,0.0645332489
913,0.0831053862
914,0.0050896733
915,0.0757331993
916,0.2519052002
917,0.9441932484
918,0.0220526161
919,0.0139291935
920,0.8737899724
921,0.5749175562
922,0.0104212806
923,0.0512621783
924,0.8373873606
925,0.0243522708
926,0.6942192012
927,0.1047317041
928,0.0172358441
929,0.0407030737
930,0.4722861741
931,0.0223005336
932,0.0000000000
933,0.0149208976
934,0.0108678646
935,0.6874651033
936,0.3511028039
937,0.0116194940
938,0.0035092614
939,0.8135070429
940,0.1061936255
941,0.6728739742
942,0.6571820090
943,0.0000000000
944,0.0096830310
945,0.6987789199
946,0.0015192238
947,0.0000000000
948,0.0156858598
949,0.7775578420
950,0.1862308744
951,0.4273608419
952,0.8931616747
953,0.0015677186
954,0.8040998591
955,0.9345278994
956,0.0013518977
957,0.0195353407
958,0.5961740102
959,0.0000000000
960,0.9101950838
961,0.4207994916
962,0.5310013414
963,0.0417561900
964,0.9173907794
965,0.0470107864
966,0.2762790580
967,0.0488554258
968,0.0640030230
969,0.6177713072
970,0.0258264809
971,0.8012706099
972,0.0178306581
973,0.9471675232
974,0.0000000000
975,0.0268624394
976,0.0000000000
977,0.0907606575
978,0.0040009651
979,0.0917844510
980,0.9417061229
981,0.0000000000
982,0.2008911507
983,0.0000000000
984,0.8733555805
985,0.0038750740
986,0.0000000000
987,0.0140638824
988,0.0000000000
989,0.9410267932
990,0.0438083700
991,0.0926007169
992,0.3742356060
993,0.0303685977
994,0.0000000000
995,0.6126276652
996,0.0299235796
997,0.0000000000
998,0.7543772674
999,0.4090867039
1000,0.1356255215
1001,0.0158782245
1002,0.0799456757
1003,0.0016155534
1004,0.0321118343
1005,0.1756868745
1006,0.0061474373
1007,0.8465131092
1008,0.8912445724
1009,0.0230264935
1010,0.0012328497
1011,0.0205622140
1012,0.0129332618
1013,0.0209953667
1014,0.0139249754
1015,0.0470897578
1016,0.0468018851
1017,0.0533899360
1018,0.8642084312
1019,0.9034759222
1020,0.2625677941
1021,0.0609714996
1022,0.7716793924
1023,0.3081461763
1024,0.0122182413
1025,0.8608697550
1026,0.0123746939
1027,0.0355998291
1028,0.4130329432
1029,0.3283500808
1030,0.9041399562
1031,0.0067061987
1032,0.0223450600
1033,0.2883612788
1034,0.0226216475
1035,0.0277806946
1036,0.0622166211
1037,0.0096034896
1038,0.2061218676
1039,0.1306000460
1040,0.0179066579
1041,0.9408355186
1042,0.0221500508
1043,0.2238252803
1044,0.7884878956
1045,0.0312064527
1046,0.0000000000
1047,0.0223123296
1048,0.7143152086
1049,0.9256294223
1050,0.3965502717
1051,0.1569548326
1052,0.9851868324
1053,0.7978713968
1054,0.4475573126
1055,0.9007034255
1056,0.0303016846
1057,0.0025033642
1058,0.0000000000
1059,0.0341270092
1060,0.0193154430
1061,0.0224343108
1062,0.8338463198
1063,0.0707371129
1064,0.9490169106
1065,0.8319932813
1066,0.0094822390
1067,0.0000000000
1068,0.9425849658
1069,0.0027393704
1070,0.0000000000
1071,0.0036335660
1072,0.0219471286
1073,0.8759628176
1074,0.9200258298
1075,0.0024372829
1076,0.0402090228
1077,0.0000000000
1078,0.8076270771
1079,0.1366721619
1080,0.8690314406
1081,0.0000000000
1082,0.0088533042
1083,0.0774505080
1084,0.2618267918
1085,0.0208317198
1086,0.3490703626
1087,0.7656807003
1088,0.5842154311
1089,0.0000000000
1090,0.9124878255
1091,0.0149870528
1092,0.5526886237
1093,0.0011350570
1094,0.0007232602
1095,0.8141056481
1096,0.8239934894
1097,0.0039384278
1098,0.0000000000
1099,0.9059742475
1100,0.0047050148
1101,0.0468522652
1102,0.8045378611
1103,0.0000000000
1104,0.0000000000
1105,0.0000000000
1106,0.0149476706
1107,0.6113748990
1108,0.0436027861
1109,0.0031366132
1110,0.5643035532
1111,0.9595657109
1112,0.0071436481
1113,0.0000000000
1114,0.0024483544
1115,0.5508581338
1116,0.0129475894
1117,0.9521553861
1118,0.6733040582
1119,0.8288311377
1120,0.0066537616
1121,0.9432061112
1122,0.0112878252
1123,0.0000000000
1124,0.6898191307
1125,0.0586075627
1126,0.9872058853
1127,0.0000000000
1128,0.0368443060
1129,0.0484316104
1130,0.4921707726
1131,0.9576538552
1132,0.9219784759
1133,0.0064390324
1134,0.0160068316
1135,0.7300872214
1136,0.0491469654
1137,0.0822392789
1138,0.0046568183
1139,0.0000000000
1140,0.0181986201
1141,0.0655020947
1142,0.0071818439
1143,0.8354713352
1144,0.0000000000
1145,0.0075482256
1146,0.0839240584
1147,0.0410441175
1148,0.0000000000
1149,0.0000000000
1150,0.0296323719
1151,0.0156759385
1152,0.7981464490
1153,0.0156335211
1154,0.1135746675
1155,0.0067135066
1156,0.0004517426
1157,0.6059287262
1158,0.9544990204
1159,0.8269498512
1160,0.1536994910
1161,0.0071447118
1162,0.9341190728
1163,0.9079735907
1164,0.0025327310
1165,0.4690326315
1166,0.0000000000
1167,0.0010590611
1168,0.6635405340
1169,0.8530428208
1170,0.8507144800
1171,0.0054278250
1172,0.3813799699
1173,0.0016597523
1174,0.0230139772
1175,0.1449281617
1176,0.0107017451
1177,0.8294614408
1178,0.0060681346
1179,0.0258209901
1180,0.0404051899
1181,0.0065713295
1182,0.8138875118
1183,0.1139687730
1184,0.0016277974
1185,0.5518218957
1186,0.0000000000
1187,0.0134979574
1188,0.0027461208
1189,0.4721404643
1190,0.0063304197
1191,0.9440633860
1192,0.0035408388
1193,0.9537150323
1194,0.8961048195
1195,0.0793984898
1196,0.9824738081
1197,0.1415083085
1198,0.0316663073
1199,0.7935537050
1200,0.8410692013
1201,0.0049540022
1202,0.0197110912
1203,0.3947028929
1204,0.0094727075
1205,0.3081461763
1206,0.0248403104
1207,0.8967486555
1208,0.7205672304
1209,0.0111648304
1210,0.0328326559
1211,0.7937825354
1212,0.7684557995
1213,0.0220921749
1214,0.8347033722
1215,0.0061439699
1216,0.0322766114
1217,0.0293934878
1218,0.0000000000
1219,0.2899955177
1220,0.9579877783
1221,0.0020399260
1222,0.0034356666
1223,0.9061801818
1224,0.2788408598
1225,0.8230917579
1226,0.0000000000
1227,0.1277291860
1228,0.1100749118
1229,0.9421207360
1230,0.0116147484
1231,0.0254577039
1232,0.8590001416
1233,0.0000000000
1234,0.0157912949
1235,0.0126880685
1236,0.8395834231
1237,0.8301907093
1238,0.0884356659
1239,0.0091473271
1240,0.2675092567
1241,0.0000000000
1242,0.0033037784
1243,0.0075508408
1244,0.9246310400
1245,0.9914260405
1246,0.3848497328
1247,0.0875482487
1248,0.0032833000
1249,0.0000000000
1250,0.7593208718
1251,0.0031279549
1252,0.0000000000
1253,0.0000000000
1254,0.0044229309
1255,0.0645124278
1256,0.5982350308
1257,0.0081316699
1258,0.0000000000
1259,0.6338554782
1260,0.0815453129
1261,0.0000000000
1262,0.8472787746
1263,0.0000000000
1264,0.0141931793
1265,0.9219947996
1266,0.0241417504
1267,0.7203527079
1268,0.1396776449
1269,0.0000000000
1270,0.0000000000
1271,0.0114736747
1272,0.8256979230
1273,0.9715603702
1274,0.0193769582
1275,0.1995623281
1276,0.0111596574
1277,0.0430278751
1278,0.2579897791
1279,0.5145485653
1280,0.5939820238
1281,0.9606573425
1282,0.1838405148
1283,0.0448293666
1284,0.0298155811
1285,0.0155316710
1286,0.4356766067
1287,0.0000000000
1288,0.1239822312
1289,0.2273640758
1290,0.1508785791
1291,0.1434312147
1292,0.1341426798
1293,0.6898191307
1294,0.0027461208
1295,0.0024892468
1296,0.0000000000
1297,0.0085174118
1298,0.0013839780
1299,0.0200702523
1300,0.5416576556
1301,0.7734157289
1302,0.0168211272
1303,0.1182149155
1304,0.5341117858
1305,0.0273809552
1306,0.0385110510
1307,0.5135378645
1308,0.0148226786
1309,0.0044996283
1310,0.9697817569
1311,0.2420725319
1312,0.0923562407
1313,0.0053317832
1314,0.0000000000
1315,0.0000000000
1316,0.0109467060
1317,0.0000000000
1318,0.5895659696
1319,0.0009725105
1320,0.0114477514
1321,0.8547086431
1322,0.4690047049
1323,0.0029357085
1324,0.0020367459
1325,0.0041918314
1326,0.1462939360
1327,0.1632865654
1328,0.6484373162
1329,0.3090805126
1330,0.9309879152
1331,0.8035366755
1332,0.7766428716
1333,0.0000000000
1334,0.7000510521
1335,0.9418970625
1336,0.6022912602
1337,0.8996348819
1338,0.7515611296
1339,0.7214769794
1340,0.4522732095
1341,0.0000000000
1342,0.8434844129
1343,0.0442295683
1344,0.0297774653
1345,0.0093769709
1346,0.0227013208
1347,0.0315415133
1348,0.0000000000
1349,0.0704601942
1350,0.8062317484
1351,0.8520933824
1352,0.8981640939
1353,0.8690154253
1354,0.0155249256
1355,0.1772813578
1356,0.2801468726
1357,0.0000000000
1358,0.0501588728
1359,0.4254029369
1360,0.8217192803
1361,0.1068631859
1362,0.4122348974
1363,0.4750978601
1364,0.1910047700
1365,0.0053552012
1366,0.7471529248
1367,0.0114329583
1368,0.7496186718
1369,0.9632920672
1370,0.0000000000
1371,0.3912497864
1372,0.0538247074
1373,0.0024706048
1374,0.8746926585
1375,0.0017680822
1376,0.7576482142
1377,0.9153995679
1378,0.9130886792
1379,0.8625374952
1380,0.8495361647
1381,0.0151780381
1382,0.4937476152
1383,0.0157873780
1384,0.0000000000
1385,0.0037929114
1386,0.0136247204
1387,0.0659578732
1388,0.0000000000
1389,0.7213484607
1390,0.0046413053
1391,0.0021699488
1392,0.0121051657
1393,0.0013601941
1394,0.2466640147
1395,0.8216894673
1396,0.6336109164
1397,0.1629915650
1398,0.0081577317
1399,0.0525334646
1400,0.3081461763
1401,0.0348349666
1402,0.8046696485
1403,0.0000000000
1404,0.6525999012
1405,0.0000000000
1406,0.0030650103
1407,0.0279296441
1408,0.7719131244
1409,0.0065372270
1410,0.0030444983
1411,0.0044926187
1412,0.0131439290
1413,0.0133118446
1414,0.0000000000
1415,0.0000000000
1416,0.0020513261
1417,0.7304505127
1418,0.0081073114
1419,0.1594738728
1420,0.0031054481
1421,0.9586750161
1422,0.0976557827
1423,0.0059053525
1424,0.0178793294
1425,0.0431252105
1426,0.9050172116
1427,0.0608821324
1428,0.0000000000
1429,0.0031031560
1430,0.8390383385
1431,0.9443158657
1432,0.7667095133
1433,0.0069097513
1434,0.0115941484
1435,0.0194390370
1436,0.0091925917
1437,0.1330716256
1438,0.0088361919
1439,0.9285451137
1440,0.0117634019
1441,0.2811470638
1442,0.0093774911
1443,0.8628772809
1444,0.1102180898
1445,0.3532300924
1446,0.9080620441
1447,0.3081461763
1448,0.3468466129
1449,0.9543193775
1450,0.0210681389
1451,0.8671617246
1452,0.8356805924
1453,0.2344237833
1454,0.8844239710
1455,0.1301434562
1456,0.8109701132
1457,0.1112359988
1458,0.5257763209
1459,0.0052825283
1460,0.0014780593
1461,0.0086045543
1462,0.5817081399
1463,0.6503431515
1464,0.7143799158
1465,0.9400546236
1466,0.2205159229
1467,0.0981163962
1468,0.7799460019
1469,0.2576884202
1470,0.0053860266
1471,0.0015018122
1472,0.9104087054
1473,0.0043816186
1474,0.8952215937
1475,0.6697743201
1476,0.0181332276
1477,0.0000000000
1478,0.9892711582
1479,0.9125627130
1480,0.0411968937
1481,0.9180886048
1482,0.8399440262
1483,0.0054031524
1484,0.0026891233
1485,0.6804676402
1486,0.0104956336
1487,0.0000000000
1488,0.5501832624
1489,0.0221688558
1490,0.8804586645
1491,0.9312613493
1492,0.1885990772
1493,0.0053440034
1494,0.0153558780
1495,0.0024389025
1496,0.3379238311
1497,0.0200927402
1498,0.7951907516
