id,pred
363,0.0038382754
364,0.9544440009
365,0.3944332703
366,0.0753415172
367,0.0006806101
368,0.0656019302
369,0.9625101591
370,0.0016881106
371,0.0007098212
372,0.0310997517
373,0.7050283194
374,0.0007897593
375,0.9013217215
376,0.0002414209
377,0.0005536614
378,0.0211961073
379,0.0129494272
380,0.0032105867
381,0.8011948963
382,0.8655478699
383,0.0062650032
384,0.9550836175
385,0.0039742342
386,0.9788019746
387,0.9355619044
388,0.9383862200
389,0.7556212904
390,0.8674210481
391,0.8063620904
392,0.0009695827
393,0.8643040160
394,0.1130986404
395,0.3545664396
396,0.9561807617
397,0.9499434659
398,0.8925610716
399,0.9688827928
400,0.9193822478
401,0.7830907820
402,0.0029037407
403,0.0002328432
404,0.0070527854
405,0.0341847724
406,0.9555226529
407,0.0056375977
408,0.0176179866
409,0.0041501262
410,0.0086485751
411,0.1232757590
412,0.0006558014
413,0.0021917256
414,0.0070202267
415,0.0023563437
416,0.0318819011
417,0.0051763921
418,0.1729294990
419,0.0010735254
420,0.0346446546
421,0.0004808452
422,0.0039380054
423,0.9672488432
424,0.0008476695
425,0.0025243215
426,0.0066406464
427,0.0010125744
428,0.0003920743
429,0.0031230420
430,0.0186855802
431,0.0039946233
432,0.9710375323
433,0.0452350339
434,0.0065297744
435,0.9376467474
436,0.8174244122
437,0.0005463610
438,0.1074632161
439,0.0080732166
440,0.0124833691
441,0.0188610909
442,0.2217545816
443,0.7828299086
444,0.0016210201
445,0.9796160855
446,0.0036884977
447,0.0065389747
448,0.0089631356
449,0.2638821567
450,0.0049446793
451,0.0011678993
452,0.1320031169
453,0.9853565371
454,0.9674318692
455,0.9836826234
456,0.0002490484
457,0.0008731448
458,0.0403918532
459,0.7630028105
460,0.9580778085
461,0.0204340778
462,0.0082599735
463,0.0012981164
464,0.8722845598
465,0.0091318917
466,0.6963785882
467,0.9708538371
468,0.0020086410
469,0.0049380144
470,0.0214882789
471,0.0017579237
472,0.8659466678
473,0.8207193465
474,0.0118277106
475,0.0006346146
476,0.0069397825
477,0.9814986257
478,0.0096292891
479,0.8975001264
480,0.9362121792
481,0.8752227700
482,0.9776515776
483,0.0147372595
484,0.9630044220
485,0.3747533439
486,0.0745934640
487,0.0207279125
488,0.1327107063
489,0.0315566414
490,0.0276333696
491,0.4018269472
492,0.0029988657
493,0.0064702801
494,0.9309107646
495,0.9590513306
496,0.9096572555
497,0.1958186245
498,0.0026225581
499,0.1460164493
500,0.0063549988
501,0.3685402467
502,0.0004506728
503,0.0002046745
504,0.0019001217
505,0.0002046745
506,0.0319550176
507,0.0734723833
508,0.0028353707
509,0.0325105689
510,0.4282520523
511,0.0821054381
512,0.9677738898
513,0.1594397454
514,0.0081523915
515,0.0455833607
516,0.0013090701
517,0.9746284770
518,0.9837415677
519,0.0187451548
520,0.0134837557
521,0.8658599596
522,0.9733329494
523,0.0007098212
524,0.0005843458
525,0.9699781303
526,0.9300672352
527,0.1994754935
528,0.9215609895
529,0.8408902096
530,0.0022715754
531,0.8194756685
532,0.0211078244
533,0.0642804819
534,0.0027185742
535,0.0012449371
536,0.6723522861
537,0.0087302279
538,0.8895816956
539,0.9638184480
540,0.9696739349
541,0.3045249461
542,0.0003775694
543,0.0147215789
544,0.9706392820
545,0.0010942658
546,0.0004634039
547,0.4407370219
548,0.0372596890
549,0.0020638634
550,0.0538031792
551,0.0290030001
552,0.0024047550
553,0.0014100461
554,0.0002046745
555,0.0017896280
556,0.0016199903
557,0.0007488013
558,0.0050043144
559,0.0034959913
560,0.9698735357
561,0.7449396567
562,0.0671712761
563,0.2205944764
564,0.9073993624
565,0.9000996533
566,0.2788837423
567,0.1279361856
568,0.8858998851
569,0.2533631252
570,0.9914819541
571,0.9508243299
572,0.0037699256
573,0.9443995640
574,0.2160679260
575,0.9780109845
576,0.9759060828
577,0.9821545833
578,0.9432604042
579,0.0018094697
580,0.0169119056
581,0.0029749967
582,0.0010647614
583,0.1749005394
584,0.0067493529
585,0.9077734872
586,0.9726835127
587,0.9776974419
588,0.0045176751
589,0.8227124969
590,0.0773785092
591,0.0026481776
592,0.0828094482
593,0.0099034165
594,0.0141948874
595,0.0024098004
596,0.0018513549
597,0.0279658763
598,0.0055049436
599,0.9577144733
600,0.6512704293
601,0.0591556291
602,0.0015121318
603,0.9723950026
604,0.5872435773
605,0.0025211550
606,0.0088596085
607,0.0042638938
608,0.0014420702
609,0.0062008742
610,0.8188378937
611,0.0511082606
612,0.0351798509
613,0.0045008166
614,0.0531811027
615,0.0072608408
616,0.0004871826
617,0.9533539996
618,0.8771980243
619,0.1929679217
620,0.0092549761
621,0.9833250618
622,0.0039145019
623,0.6229455544
624,0.4739118236
625,0.0346290407
626,0.0509336728
627,0.9707565240
628,0.0072441834
629,0.0555430825
630,0.9499919023
631,0.0009861295
632,0.0492245653
633,0.0080601690
634,0.1147454233
635,0.9725183463
636,0.9762495437
637,0.0261426127
638,0.9018402269
639,0.0021062934
640,0.0599689719
641,0.9721652716
642,0.0002046745
643,0.0267125157
644,0.0105236068
645,0.0295327158
646,0.9704902048
647,0.9789609286
648,0.0210417339
649,0.0004822044
650,0.9756403087
651,0.0484131304
652,0.0012329380
653,0.1126191428
654,0.0008602977
655,0.0451597571
656,0.4358264402
657,0.0036263719
658,0.0016938059
659,0.4537109795
660,0.8247289681
661,0.0099880409
662,0.0780504951
663,0.0280779939
664,0.2124317824
665,0.8027747973
666,0.9687599487
667,0.9611669452
668,0.9830372012
669,0.0125512065
670,0.1290284734
671,0.0009560077
672,0.0049826813
673,0.9376941362
674,0.9462872203
675,0.0253317651
676,0.0349837635
677,0.9724187384
678,0.8938992334
679,0.0009609236
680,0.0007399356
681,0.0258571610
682,0.8296693673
683,0.0005417095
684,0.0009698254
685,0.9846598004
686,0.0005750448
687,0.0225390434
688,0.0055994911
689,0.2049037399
690,0.3228776703
691,0.8388300713
692,0.8858931205
693,0.6717156638
694,0.9698806073
695,0.0051179753
696,0.0335505883
697,0.9576741032
698,0.6253255873
699,0.1352182127
700,0.8752647544
701,0.0212339465
702,0.3032642444
703,0.0138146328
704,0.0838399193
705,0.0002046745
706,0.0198503746
707,0.8610516988
708,0.0007488013
709,0.4204265940
710,0.8872815843
711,0.9737225140
712,0.0714578344
713,0.0043367122
714,0.0027330753
715,0.0009540374
716,0.9759955726
717,0.0091975146
718,0.9794357002
719,0.3180763886
720,0.9028789927
721,0.0042826325
722,0.0016343289
723,0.3037135956
724,0.9096058138
725,0.9774731278
726,0.0124937132
727,0.0845775650
728,0.9795443464
729,0.0129147255
730,0.0022402886
731,0.5575847964
732,0.0013012182
733,0.0023045082
734,0.0005547606
735,0.0033562285
736,0.0044100814
737,0.0030364734
738,0.0629243673
739,0.0145890072
740,0.9838023577
741,0.1850537928
742,0.2851500608
743,0.0129807913
744,0.0099214825
745,0.0301722398
746,0.0063893363
747,0.0006291990
748,0.0009823374
749,0.2867030874
750,0.8737739093
751,0.0145851356
752,0.2091143689
753,0.0010709367
754,0.0008322269
755,0.0005408252
756,0.0142009183
757,0.0002663712
758,0.8980229871
759,0.0002328432
760,0.8113044067
761,0.4737059749
762,0.0037986302
763,0.9203373769
764,0.9684918517
765,0.0436392485
766,0.6950594680
767,0.0013090067
768,0.0014856572
769,0.0009035401
770,0.0006001607
771,0.9009604596
772,0.0029202625
773,0.9593699006
774,0.0067056701
775,0.0006558014
776,0.0185379136
777,0.9635083699
778,0.0035765476
779,0.9425423182
780,0.7768234575
781,0.9512528150
782,0.0040859214
783,0.0021979962
784,0.7657907016
785,0.1553606495
786,0.8273677974
787,0.0484195274
788,0.0016573444
789,0.0033220653
790,0.1294650437
791,0.0033567347
792,0.9908782104
793,0.0095538832
794,0.0055876926
795,0.9620269485
796,0.8865642233
797,0.9745067473
798,0.0016432994
799,0.9215696921
800,0.0021093068
801,0.0058336882
802,0.0040478835
803,0.9637304479
804,0.9152631038
805,0.8155052289
806,0.0019614458
807,0.0013857217
808,0.0775393170
809,0.9762774961
810,0.1189145989
811,0.9486058986
812,0.6490931884
813,0.3382521473
814,0.0563526773
815,0.0053277978
816,0.0013171496
817,0.0020322461
818,0.9493995862
819,0.0010438227
820,0.0001184200
821,0.1051302795
822,0.0119120177
823,0.0006558014
824,0.0067647206
825,0.0370601435
826,0.9048310154
827,0.0065944998
828,0.9081362259
829,0.0012043795
830,0.9811715877
831,0.0007901940
832,0.0010664703
833,0.0014156039
834,0.9604487408
835,0.0041853067
836,0.0193048168
837,0.8655456510
838,0.8506478561
839,0.9132719552
840,0.0005536614
841,0.9376588327
842,0.8007146528
843,0.0105445089
844,0.0017315803
845,0.9596464604
846,0.9728508925
847,0.0052493756
848,0.9596480533
849,0.9788335639
850,0.4172209791
851,0.1509780607
852,0.0162539548
853,0.6946738063
854,0.9448578947
855,0.8281249025
856,0.0007286694
857,0.9370299358
858,0.4440955013
859,0.0004248105
860,0.9028602653
861,0.0010444314
862,0.0481478848
863,0.0314863580
864,0.0856519017
865,0.9728827380
866,0.0533540345
867,0.1846586891
868,0.0006597826
869,0.1011531629
870,0.9004814696
871,0.9487175452
872,0.0040714301
873,0.0023022866
874,0.6719449374
875,0.0271275517
876,0.0013012182
877,0.1355435744
878,0.0097868690
879,0.0404021818
880,0.0003060896
881,0.1883376091
882,0.6340300421
883,0.0004506728
884,0.9279245593
885,0.0247051234
886,0.0325759952
887,0.7654531882
888,0.0404381307
889,0.0018357132
890,0.9615498517
891,0.0019310091
892,0.0546656930
893,0.0263099691
894,0.9412739614
895,0.9591537941
896,0.0009167977
897,0.0003408777
898,0.0001466906
899,0.9803748686
900,0.9591268820
901,0.0045575559
902,0.5263042146
903,0.0013924349
904,0.8799817276
905,0.9693733408
906,0.0004089052
907,0.0202419260
908,0.8881033714
909,0.5241224708
910,0.0264590635
911,0.3486862128
912,0.0433631668
913,0.0440205124
914,0.0018303525
915,0.1194776146
916,0.2312867052
917,0.9484065970
918,0.0147023324
919,0.0092656936
920,0.9617814937
921,0.7935598432
922,0.0021280423
923,0.0174022588
924,0.8932894963
925,0.0239293903
926,0.5724593317
927,0.0601374632
928,0.0110293326
929,0.0053549898
930,0.4505522634
931,0.0026677860
932,0.0006558014
933,0.0020873468
934,0.0015186984
935,0.9316143200
936,0.2046708609
937,0.0126699946
938,0.0015587265
939,0.9584305468
940,0.0157335451
941,0.8271300819
942,0.8394267868
943,0.0003963806
944,0.0049263584
945,0.9588511871
946,0.0005285330
947,0.0010340600
948,0.0050165453
949,0.9409282084
950,0.0805828703
951,0.8858002532
952,0.9779633220
953,0.0003180281
954,0.9118039572
955,0.9700522679
956,0.0003304204
957,0.0157576243
958,0.9544713116
959,0.0003920743
960,0.9788492131
961,0.2659645482
962,0.4334109175
963,0.0197608904
964,0.9440211897
965,0.0158596899
966,0.3372211441
967,0.0135311208
968,0.0300027760
969,0.4160640528
970,0.0215842896
971,0.6850023390
972,0.0026669322
973,0.9498470387
974,0.0004506728
975,0.0134354412
976,0.0008157923
977,0.1879228601
978,0.0039946233
979,0.2410130522
980,0.9548995460
981,0.0024888473
982,0.0974563331
983,0.0033567347
984,0.9747945059
985,0.0017133996
986,0.0004248105
987,0.0033048810
988,0.0004248105
989,0.9822492485
990,0.0274859795
991,0.0808207386
992,0.2043827239
993,0.0065274643
994,0.0011447073
995,0.6400498666
996,0.0079843582
997,0.0003341616
998,0.7621637063
999,0.3553235537
1000,0.3341660625
1001,0.0126690621
1002,0.0344389820
1003,0.0004595658
1004,0.0178737072
1005,0.1615453453
1006,0.0021137059
1007,0.9538166085
1008,0.9740442348
1009,0.0193007501
1010,0.0004226550
1011,0.0066558462
1012,0.0040990390
1013,0.0066619756
1014,0.0112463222
1015,0.0146277287
1016,0.0153871758
1017,0.0633696055
1018,0.9671992340
1019,0.9743514479
1020,0.3047819858
1021,0.0469646939
1022,0.5652441286
1023,0.2217545816
1024,0.0031458791
1025,0.9602140507
1026,0.0093697118
1027,0.0380672978
1028,0.3325395931
1029,0.4056103599
1030,0.9750108825
1031,0.0007883298
1032,0.0046294653
1033,0.0947882377
1034,0.0120621419
1035,0.0046401369
1036,0.0281835623
1037,0.0045824724
1038,0.2622149785
1039,0.1263983933
1040,0.0067244736
1041,0.9385235563
1042,0.0045879984
1043,0.2166972697
1044,0.9456603246
1045,0.0053982042
1046,0.0009868664
1047,0.0086096621
1048,0.8712625955
1049,0.9621030978
1050,0.4887413680
1051,0.1683104071
1052,0.9742676337
1053,0.9636048210
1054,0.5529658570
1055,0.9446970238
1056,0.0137574043
1057,0.0009218271
1058,0.0004248105
1059,0.0079402072
1060,0.0011656412
1061,0.0214282999
1062,0.9531726170
1063,0.0051665289
1064,0.9533539996
1065,0.9715093615
1066,0.0027295631
1067,0.0010647614
1068,0.9582546673
1069,0.0005781861
1070,0.0002913795
1071,0.0018735649
1072,0.0031191920
1073,0.9513425738
1074,0.9071467167
1075,0.0006076976
1076,0.0227783842
1077,0.0026697370
1078,0.9714449571
1079,0.0192054272
1080,0.9329313864
1081,0.0014156039
1082,0.0033499189
1083,0.0117871737
1084,0.1318907027
1085,0.0058179196
1086,0.4200146035
1087,0.7143286539
1088,0.7588726421
1089,0.0010805011
1090,0.9572612358
1091,0.0032565253
1092,0.4948784972
1093,0.0004625185
1094,0.0003808524
1095,0.9481606398
1096,0.9373494022
1097,0.0011048984
1098,0.0002450224
1099,0.9577200933
1100,0.0018820910
1101,0.0305865420
1102,0.9276907073
1103,0.0001532905
1104,0.0014156039
1105,0.0007098212
1106,0.0068882802
1107,0.7877272914
1108,0.0125635266
1109,0.0007199347
1110,0.1184561817
1111,0.9459709546
1112,0.0022745548
1113,0.0007488013
1114,0.0013995859
1115,0.7181281719
1116,0.0031925751
1117,0.9547114118
1118,0.9279682513
1119,0.9584682388
1120,0.0017870151
1121,0.9541087169
1122,0.0051105351
1123,0.0041659550
1124,0.7874739014
1125,0.0584112388
1126,0.9824581391
1127,0.0010812414
1128,0.0094005831
1129,0.0366093998
1130,0.8361816989
1131,0.9558465445
1132,0.9560972322
1133,0.0015154158
1134,0.0080102418
1135,0.9528540425
1136,0.0209616101
1137,0.0509960154
1138,0.0013480493
1139,0.0009167977
1140,0.0093637272
1141,0.1250741186
1142,0.0018716824
1143,0.8765190956
1144,0.0003408777
1145,0.0021910873
1146,0.0233829285
1147,0.0110496780
1148,0.0005064857
1149,0.0063289587
1150,0.0123880927
1151,0.0036126795
1152,0.9356420443
1153,0.0130724540
1154,0.1744378588
1155,0.0032630233
1156,0.0003264546
1157,0.3302209170
1158,0.9911353790
1159,0.9193206863
1160,0.0706063881
1161,0.0034741174
1162,0.9771186592
1163,0.9514376954
1164,0.0009688178
1165,0.8053618267
1166,0.0014156039
1167,0.0011304751
1168,0.7826757308
1169,0.9364415980
1170,0.9658252463
1171,0.0009683453
1172,0.1313564125
1173,0.0005285899
1174,0.0116356003
1175,0.1219957475
1176,0.0027720949
1177,0.9433492969
1178,0.0089177563
1179,0.0071576152
1180,0.0661483548
1181,0.0044051868
1182,0.8701073745
1183,0.0845107316
1184,0.0012194543
1185,0.9429426292
1186,0.0012676269
1187,0.0020013100
1188,0.0007323241
1189,0.6184028258
1190,0.0044795331
1191,0.9888368317
1192,0.0029479683
1193,0.9764964969
1194,0.9544484156
1195,0.0737055584
1196,0.9758636433
1197,0.0338075181
1198,0.0121521073
1199,0.9113479385
1200,0.8656180693
1201,0.0007287042
1202,0.0026868714
1203,0.4854381383
1204,0.0019353824
1205,0.2217545816
1206,0.0055313394
1207,0.9770895165
1208,0.9464211327
1209,0.0066286104
1210,0.0293782651
1211,0.9442925107
1212,0.9417187566
1213,0.0053698891
1214,0.9449807862
1215,0.0020566123
1216,0.0314715884
1217,0.0021011796
1218,0.0003060896
1219,0.4711786416
1220,0.9785712747
1221,0.0009674599
1222,0.0009848621
1223,0.9336258247
1224,0.1231496807
1225,0.9257472047
1226,0.0022265738
1227,0.0618623572
1228,0.0369924351
1229,0.9646473990
1230,0.0040478835
1231,0.0061701468
1232,0.8401481627
1233,0.0004248105
1234,0.0038366811
1235,0.0018491751
1236,0.9109119920
1237,0.9511776814
1238,0.0905366018
1239,0.0020774850
1240,0.1304222560
1241,0.0004303060
1242,0.0011804760
1243,0.0059222941
1244,0.9851551575
1245,0.9862256054
1246,0.3851834896
1247,0.0340139744
1248,0.0003543693
1249,0.0063289587
1250,0.7854575548
1251,0.0008476695
1252,0.0002046745
1253,0.0010857400
1254,0.0013089010
1255,0.0244602618
1256,0.3681276520
1257,0.0018806753
1258,0.0021208502
1259,0.5214351635
1260,0.0471281623
1261,0.0003775694
1262,0.9562273837
1263,0.0007488013
1264,0.0022785822
1265,0.9919673997
1266,0.0048416521
1267,0.8575328375
1268,0.1735483761
1269,0.0001184200
1270,0.0002046745
1271,0.0048703228
1272,0.8925273555
1273,0.9764183500
1274,0.0110485697
1275,0.1264046606
1276,0.0036534396
1277,0.0134555051
1278,0.0606978376
1279,0.3954141652
1280,0.9532464153
1281,0.9330902007
1282,0.1487296132
1283,0.0078130341
1284,0.0073736018
1285,0.0068904652
1286,0.3786151580
1287,0.0004248105
1288,0.0765476512
1289,0.1556611083
1290,0.1058438383
1291,0.1545349148
1292,0.2258465115
1293,0.7874739014
1294,0.0007323241
1295,0.0002894592
1296,0.0006558014
1297,0.0012743384
1298,0.0006923489
1299,0.0049775106
1300,0.7906298809
1301,0.9541017034
1302,0.0031859890
1303,0.1534870632
1304,0.8636756825
1305,0.0078039276
1306,0.0204131956
1307,0.8847237141
1308,0.0054233743
1309,0.0019129818
1310,0.9757484813
1311,0.2838346571
1312,0.0257033535
1313,0.0035857051
1314,0.0014156039
1315,0.0217201361
1316,0.0086826061
1317,0.0003775694
1318,0.7321989536
1319,0.0003275619
1320,0.0018750954
1321,0.9762312328
1322,0.4754021274
1323,0.0012498877
1324,0.0010781145
1325,0.0010897081
1326,0.0450645674
1327,0.0646632399
1328,0.9711308956
1329,0.2369713830
1330,0.9287741261
1331,0.8271886674
1332,0.9040233062
1333,0.0002328432
1334,0.9202662366
1335,0.9694549469
1336,0.7487761805
1337,0.9686083942
1338,0.9543044266
1339,0.9015088048
1340,0.4765007423
1341,0.0010857400
1342,0.9789871533
1343,0.0307928543
1344,0.0457358459
1345,0.0016142474
1346,0.0043212673
1347,0.0109650660
1348,0.0006558014
1349,0.0423869207
1350,0.7371776084
1351,0.9641748892
1352,0.9066405420
1353,0.9142209399
1354,0.0019533567
1355,0.0761120008
1356,0.6583736829
1357,0.0007488013
1358,0.0102847666
1359,0.7602827862
1360,0.7800719692
1361,0.0344093340
1362,0.6177525499
1363,0.6824844132
1364,0.2358920292
1365,0.0022792055
1366,0.9536881300
1367,0.0019227818
1368,0.9106208435
1369,0.9586432509
1370,0.0003098067
1371,0.4477156116
1372,0.2156606132
1373,0.0007666891
1374,0.9372876402
1375,0.0005006370
1376,0.9328305780
1377,0.9723666508
1378,0.9609482645
1379,0.9874795105
1380,0.9771263398
1381,0.0087186837
1382,0.2471378890
1383,0.0029969931
1384,0.0105553003
1385,0.0019535528
1386,0.0032258132
1387,0.0331181721
1388,0.0004257062
1389,0.7123713118
1390,0.0005705932
1391,0.0006520705
1392,0.0019500182
1393,0.0009851323
1394,0.2314008023
1395,0.9395942720
1396,0.9573654931
1397,0.1132053244
1398,0.0022935420
1399,0.0091608665
1400,0.2217545816
1401,0.0340356648
1402,0.9813404301
1403,0.0014522605
1404,0.4951771039
1405,0.0003775694
1406,0.0007681301
1407,0.0048788677
1408,0.9792863014
1409,0.0022104313
1410,0.0016164609
1411,0.0011176584
1412,0.0063134154
1413,0.0482907688
1414,0.0005750448
1415,0.0004506728
1416,0.0007739611
1417,0.8927312284
1418,0.0016289556
1419,0.1277972841
1420,0.0009532649
1421,0.9876702101
1422,0.0344096289
1423,0.0010308968
1424,0.0052427331
1425,0.0369263377
1426,0.9852376385
1427,0.0303870296
1428,0.0007488013
1429,0.0021523442
1430,0.7845279889
1431,0.9656360511
1432,0.9618073043
1433,0.0022255546
1434,0.0026944489
1435,0.0150592299
1436,0.0074911590
1437,0.0486682295
1438,0.0025872397
1439,0.9073815377
1440,0.0022160907
1441,0.3393860717
1442,0.0084176107
1443,0.8762372641
1444,0.0936642063
1445,0.3317022885
1446,0.9851188550
1447,0.2217545816
1448,0.8279816937
1449,0.9155267357
1450,0.0091619449
1451,0.8469299649
1452,0.9758172422
1453,0.0922917335
1454,0.8949082577
1455,0.0547202999
1456,0.9020271599
1457,0.2598029371
1458,0.8616310285
1459,0.0074403931
1460,0.0018398740
1461,0.0089979739
1462,0.8740517197
1463,0.8967163533
1464,0.6984646270
1465,0.9800081835
1466,0.1339319809
1467,0.0603543120
1468,0.8951721340
1469,0.3606428393
1470,0.0007080322
1471,0.0007554452
1472,0.9593659567
1473,0.0013267741
1474,0.9749821311
1475,0.6678397616
1476,0.0037999877
1477,0.0166114849
1478,0.9821370027
1479,0.9645471581
1480,0.0135230973
1481,0.9347005531
1482,0.8106530376
1483,0.0029750122
1484,0.0007456834
1485,0.8282869660
1486,0.0027095473
1487,0.0017574622
1488,0.7964856214
1489,0.0105608615
1490,0.9606733251
1491,0.9604998604
1492,0.4308446442
1493,0.0016949780
1494,0.0035344428
1495,0.0004116208
1496,0.6869924810
1497,0.0079740858
1498,0.9663163270
