id,pred
652,0.0015283184
653,0.1753004705
654,0.0004734062
655,0.0096520243
656,0.2453404432
657,0.0028573972
658,0.0000000000
659,0.2463719143
660,0.5859040314
661,0.0201661264
662,0.1222201382
663,0.0184739452
664,0.0557525062
665,0.8252560926
666,0.9308078331
667,0.6920142437
668,0.9384785314
669,0.0076452472
670,0.0764898273
671,0.0033201105
672,0.0076313963
673,0.7510557294
674,0.8691383962
675,0.0380892752
676,0.0404142041
677,0.9549971470
678,0.7543738304
679,0.0037422067
680,0.0006652552
681,0.0276563942
682,0.5360513983
683,0.0000000000
684,0.0000000000
685,0.9151749322
686,0.0000000000
687,0.0462286993
688,0.0288054254
689,0.0760189410
690,0.4001936265
691,0.6880075359
692,0.8829433378
693,0.3917432990
694,0.9764858674
695,0.0174398497
696,0.0141668900
697,0.7353457264
698,0.2891437184
699,0.1978482716
700,0.4199855135
701,0.0458329677
702,0.2433952244
703,0.0236239332
704,0.0753887988
705,0.0000000000
706,0.0171613559
707,0.6568625407
708,0.0000000000
709,0.0888328748
710,0.7185090117
711,0.7588132562
712,0.0084053455
713,0.0163347413
714,0.0023050936
715,0.0015489467
716,0.9643223701
717,0.0135324809
718,0.9043408377
719,0.1417402115
720,0.9160438972
721,0.0200839127
722,0.0031045243
723,0.2340719409
724,0.8414550229
725,0.7035500407
726,0.0115968278
727,0.0662180428
728,0.9887422534
729,0.0166479429
730,0.0122407983
731,0.1214444136
732,0.0000000000
733,0.0029819406
734,0.0012478966
735,0.0063670520
736,0.0028388762
737,0.0041641099
738,0.0963908514
739,0.0216186935
740,0.9200693972
741,0.2038106168
742,0.1169272075
743,0.0000000000
744,0.0171174576
745,0.1579617849
746,0.0120971617
747,0.0000000000
748,0.0002144063
749,0.1017810735
750,0.8451472828
751,0.0136101064
752,0.4044070255
753,0.0000000000
754,0.0016106807
755,0.0008794147
756,0.0409638100
757,0.0000000000
758,0.7456575886
759,0.0000000000
760,0.4993221934
761,0.5829027040
762,0.0053424069
763,0.4909848097
764,0.9588685442
765,0.0272895028
766,0.1876667791
767,0.0021427600
768,0.0018039993
769,0.0011820668
770,0.0014599527
771,0.5928719453
772,0.0103007514
773,0.8016507150
774,0.0047582767
775,0.0000000000
776,0.0325398247
777,0.8397994983
778,0.0049385551
779,0.8907442515
780,0.4564052435
781,0.8386875444
782,0.0088790109
783,0.0041881949
784,0.5391728661
785,0.2759721177
786,0.7688094108
787,0.1123674217
788,0.0014044453
789,0.0023089528
790,0.0518708098
791,0.0000000000
792,0.9086125261
793,0.0093285725
794,0.0057356552
795,0.7418976469
796,0.8035307041
797,0.9350475659
798,0.0100242061
799,0.7687179605
800,0.0022676019
801,0.0130575042
802,0.0108394729
803,0.9335863760
804,0.4917337203
805,0.7007372686
806,0.0022357870
807,0.0030524292
808,0.0459666709
809,0.8633700019
810,0.1114490296
811,0.9244026188
812,0.5527432175
813,0.1998430735
814,0.0239601278
815,0.0132025686
816,0.0005985803
817,0.0046118917
818,0.8101051690
819,0.0051673822
820,0.0000000000
821,0.1107847102
822,0.0164957646
823,0.0000000000
824,0.0091350200
825,0.0835284650
826,0.5450880283
827,0.0087949858
828,0.8365409669
829,0.0019071118
830,0.9510341286
831,0.0000000000
832,0.0000000000
833,0.0000000000
834,0.8651894586
835,0.0091485981
836,0.0165320591
837,0.6709838768
838,0.6953302660
839,0.7495043229
840,0.0000000000
841,0.8083200037
842,0.6783579835
843,0.0043430276
844,0.0000000000
845,0.8896686707
846,0.9718114102
847,0.0110015525
848,0.7670039002
849,0.9421423096
850,0.2602981473
851,0.1628264230
852,0.0209678346
853,0.6099624736
854,0.6523863042
855,0.5322618385
856,0.0008588408
857,0.9056625106
858,0.2564301712
859,0.0000000000
860,0.5018291988
861,0.0021095749
862,0.0736856640
863,0.0239038415
864,0.0306471078
865,0.9160912326
866,0.0494952947
867,0.0412371294
868,0.0021779205
869,0.0650321713
870,0.5678083233
871,0.6314993998
872,0.0080698634
873,0.0053441429
874,0.3112035203
875,0.0808113450
876,0.0000000000
877,0.0866464422
878,0.0213558439
879,0.0787573998
880,0.0000000000
881,0.1228385251
882,0.3799108578
883,0.0000000000
884,0.5517952425
885,0.0261485385
886,0.0259861590
887,0.4191393103
888,0.0117218019
889,0.0010480289
890,0.6648327344
891,0.0070559070
892,0.0130347776
893,0.0300129869
894,0.8328936410
895,0.6281764849
896,0.0000000000
897,0.0000000000
898,0.0003996754
899,0.9692616496
900,0.9135856036
901,0.0340312579
902,0.4238925656
903,0.0016779673
904,0.8022379582
905,0.8583914938
906,0.0000000000
907,0.0364098033
908,0.7801541463
909,0.2476039597
910,0.0347454672
911,0.1278146489
912,0.0319878923
913,0.0656130236
914,0.0013845163
915,0.0344402109
916,0.1837129612
917,0.9281083809
918,0.0097015645
919,0.0071136993
920,0.8634520832
921,0.3519082277
922,0.0047188663
923,0.0240151733
924,0.7631299372
925,0.0160933492
926,0.5939794398
927,0.0282819021
928,0.0092227653
929,0.0120686369
930,0.3068726263
931,0.0090504169
932,0.0000000000
933,0.0082696126
934,0.0029922793
935,0.6790888331
936,0.2769478538
937,0.0114386590
938,0.0016835085
939,0.8107841053
940,0.0281944530
941,0.5424648664
942,0.6957347531
943,0.0000000000
944,0.0052091280
945,0.6937858667
946,0.0006050798
947,0.0000000000
948,0.0089745510
949,0.7716515855
950,0.0772021535
951,0.2848836563
952,0.8994889451
953,0.0005631476
954,0.7946619832
955,0.9363938482
956,0.0005517524
957,0.0101209925
958,0.5895144826
959,0.0000000000
960,0.9093717215
961,0.1489382191
962,0.3059118077
963,0.0170337694
964,0.9172917568
965,0.0479529848
966,0.1120421534
967,0.0336182065
968,0.0629548716
969,0.3411229820
970,0.0196543702
971,0.5553637667
972,0.0058278572
973,0.8898676949
974,0.0000000000
975,0.0247622551
976,0.0000000000
977,0.0614932550
978,0.0020269186
979,0.0547877100
980,0.9257218225
981,0.0000000000
982,0.0526209313
983,0.0000000000
984,0.8510859845
985,0.0028103756
986,0.0000000000
987,0.0045008202
988,0.0000000000
989,0.9430676122
990,0.0298756530
991,0.0399293691
992,0.2362557765
993,0.0179536756
994,0.0000000000
995,0.4507744926
996,0.0110080352
997,0.0000000000
998,0.5711939545
999,0.2102901273
1000,0.0616766086
1001,0.0072402331
1002,0.0557472440
1003,0.0014163049
1004,0.0141281030
1005,0.1333903197
1006,0.0039336579
1007,0.8430960912
1008,0.8946304933
1009,0.0179532858
1010,0.0002465699
1011,0.0072880575
1012,0.0134300095
1013,0.0115843701
1014,0.0204639512
1015,0.0164075083
1016,0.0297981345
1017,0.0291345410
1018,0.8483809436
1019,0.9093161377
1020,0.2440888007
1021,0.0380779940
1022,0.5288703861
1023,0.1557360541
1024,0.0064935784
1025,0.8561265759
1026,0.0129248626
1027,0.0153801403
1028,0.2879374493
1029,0.2174607157
1030,0.9020274875
1031,0.0019257535
1032,0.0104919557
1033,0.0952743589
1034,0.0127279248
1035,0.0109740228
1036,0.0267956262
1037,0.0061473039
1038,0.1009436192
1039,0.0507147060
1040,0.0076953448
1041,0.9277973033
1042,0.0262126633
1043,0.2540703757
1044,0.7716430115
1045,0.0099060868
1046,0.0000000000
1047,0.0049261838
1048,0.7238707364
1049,0.9136847343
1050,0.1944912237
1051,0.1440466024
1052,0.9747458689
1053,0.7829232798
1054,0.4500679779
1055,0.8623967192
1056,0.0262049623
1057,0.0022029548
1058,0.0000000000
1059,0.0249984234
1060,0.0062405276
1061,0.0156418832
1062,0.8174415850
1063,0.0096004169
1064,0.9441031610
1065,0.8331098058
1066,0.0034428805
1067,0.0000000000
1068,0.9433752339
1069,0.0011071447
1070,0.0000000000
1071,0.0016024489
1072,0.0086786710
1073,0.7519822152
1074,0.8048404437
1075,0.0004410608
1076,0.0207302366
1077,0.0000000000
1078,0.7989779754
1079,0.0707061925
1080,0.8398680573
1081,0.0000000000
1082,0.0023243738
1083,0.0306723276
1084,0.1359646710
1085,0.0128034999
1086,0.1297966162
1087,0.4742259294
1088,0.3125064849
1089,0.0000000000
1090,0.9107031100
1091,0.0087011388
1092,0.5190144026
1093,0.0004578857
1094,0.0003704588
1095,0.7996577499
1096,0.7257135826
1097,0.0007014530
1098,0.0000000000
1099,0.9054963497
1100,0.0013571232
1101,0.0231726215
1102,0.7917233539
1103,0.0000000000
1104,0.0000000000
1105,0.0000000000
1106,0.0087074729
1107,0.5077094634
1108,0.0155725091
1109,0.0025636509
1110,0.3067218527
1111,0.9287987636
1112,0.0050910199
1113,0.0000000000
1114,0.0006120582
1115,0.6282857594
1116,0.0070448425
1117,0.9481281562
1118,0.6420246280
1119,0.8284351200
1120,0.0097574733
1121,0.9239570576
1122,0.0046758270
1123,0.0000000000
1124,0.4856255447
1125,0.0348829635
1126,0.9809316933
1127,0.0000000000
1128,0.0372058139
1129,0.0403269371
1130,0.4728454022
1131,0.8826162069
1132,0.9217063297
1133,0.0016324138
1134,0.0065409668
1135,0.7176444632
1136,0.0204044716
1137,0.0266484157
1138,0.0009515222
1139,0.0000000000
1140,0.0123845579
1141,0.0402548647
1142,0.0032817395
1143,0.5602907666
1144,0.0000000000
1145,0.0023770824
1146,0.0361178277
1147,0.0327728455
1148,0.0000000000
1149,0.0000000000
1150,0.0132159817
1151,0.0038852125
1152,0.8250342579
1153,0.0070786310
1154,0.0624915952
1155,0.0028838063
1156,0.0001920426
1157,0.2400198265
1158,0.9522072172
1159,0.6978970615
1160,0.1156695844
1161,0.0021811337
1162,0.9364069288
1163,0.9020646560
1164,0.0007129366
1165,0.4818985606
1166,0.0000000000
1167,0.0003840853
1168,0.4505642519
1169,0.7988848678
1170,0.8506786765
1171,0.0014739032
1172,0.1162655646
1173,0.0016030765
1174,0.0147209914
1175,0.0713234649
1176,0.0069606843
1177,0.7501700129
1178,0.0050420802
1179,0.0154036725
1180,0.0166004159
1181,0.0011977829
1182,0.8241183324
1183,0.0554861060
1184,0.0005112400
1185,0.5428257212
1186,0.0000000000
1187,0.0055573371
1188,0.0015710596
1189,0.3966435080
1190,0.0029777025
1191,0.9374620430
1192,0.0011126493
1193,0.9535696525
1194,0.8648342473
1195,0.0375530424
1196,0.9791719592
1197,0.0521290082
1198,0.0110847777
1199,0.7266175854
1200,0.7581200123
1201,0.0041483436
1202,0.0079102975
1203,0.0998412127
1204,0.0063719768
1205,0.1557360541
1206,0.0122859816
1207,0.8950360469
1208,0.6830571057
1209,0.0025867676
1210,0.0255902267
1211,0.7841217286
1212,0.8259790795
1213,0.0044592436
1214,0.8081524515
1215,0.0067950526
1216,0.0116481561
1217,0.0066865346
1218,0.0000000000
1219,0.2055997572
1220,0.9587694848
1221,0.0010082076
1222,0.0019117941
1223,0.8968112657
1224,0.1233644135
1225,0.8099964525
1226,0.0000000000
1227,0.0778760430
1228,0.0594570537
1229,0.9424440987
1230,0.0108394729
1231,0.0170416365
1232,0.6631385659
1233,0.0000000000
1234,0.0053567037
1235,0.0039045712
1236,0.7156648350
1237,0.8143826095
1238,0.0430439500
1239,0.0049502786
1240,0.1205612055
1241,0.0000000000
1242,0.0019025941
1243,0.0047216127
1244,0.9281927964
1245,0.9861528600
1246,0.3151548151
1247,0.0691268414
1248,0.0010456446
1249,0.0000000000
1250,0.7653854540
1251,0.0009079274
1252,0.0000000000
1253,0.0000000000
1254,0.0015236801
1255,0.0300062137
1256,0.3942575544
1257,0.0049534382
1258,0.0000000000
1259,0.4628107026
1260,0.0870356192
1261,0.0000000000
1262,0.8147307364
1263,0.0000000000
1264,0.0047633629
1265,0.9224763945
1266,0.0189967902
1267,0.6585517662
1268,0.1025922274
1269,0.0000000000
1270,0.0000000000
1271,0.0247076949
1272,0.7528119620
1273,0.9765719909
1274,0.0117294646
1275,0.0780712509
1276,0.0058118803
1277,0.0186343014
1278,0.1388312083
1279,0.1177020380
1280,0.5923138617
1281,0.9105935745
1282,0.1104102654
1283,0.0100263282
1284,0.0093317663
1285,0.0152915465
1286,0.3316514592
1287,0.0000000000
1288,0.1309700896
1289,0.1834172456
1290,0.0903922113
1291,0.0989738649
1292,0.0262313030
1293,0.4856255447
1294,0.0015710596
1295,0.0008842307
1296,0.0000000000
1297,0.0033452833
1298,0.0005037527
1299,0.0087155895
1300,0.5474019917
1301,0.7631136910
1302,0.0068174876
1303,0.1002214178
1304,0.3158943368
1305,0.0066968890
1306,0.0144496780
1307,0.4972558715
1308,0.0083096265
1309,0.0023768629
1310,0.9581621300
1311,0.1433508262
1312,0.0824776916
1313,0.0025199612
1314,0.0000000000
1315,0.0000000000
1316,0.0078276677
1317,0.0000000000
1318,0.5551804515
1319,0.0002986360
1320,0.0055711760
1321,0.8331407483
1322,0.3647317335
1323,0.0020623019
1324,0.0007566882
1325,0.0023004668
1326,0.0306575094
1327,0.0947787004
1328,0.6485865089
1329,0.1674199120
1330,0.8578618339
1331,0.6490213914
1332,0.6936243330
1333,0.0000000000
1334,0.7012489935
1335,0.9379708697
1336,0.5825409673
1337,0.9025065948
1338,0.4794765711
1339,0.6738744305
1340,0.3596664574
1341,0.0000000000
1342,0.8396543067
1343,0.0300491740
1344,0.0146844342
1345,0.0052268907
1346,0.0067676678
1347,0.0088199327
1348,0.0000000000
1349,0.0764549571
1350,0.7391844780
1351,0.8559845019
1352,0.8271460235
1353,0.8475357533
1354,0.0103182276
1355,0.0538249821
1356,0.2353307628
1357,0.0000000000
1358,0.0147681013
1359,0.4234213569
1360,0.7991013934
1361,0.0505747954
1362,0.2821301886
1363,0.5460562435
1364,0.1279296948
1365,0.0074815113
1366,0.7569735101
1367,0.0061023741
1368,0.5839588070
1369,0.9310900903
1370,0.0000000000
1371,0.1601857588
1372,0.0711219737
1373,0.0008485863
1374,0.8752546621
1375,0.0011532253
1376,0.6376469172
1377,0.9201320076
1378,0.8883579915
1379,0.8684278330
1380,0.8404348378
1381,0.0047211078
1382,0.2961875083
1383,0.0071622981
1384,0.0000000000
1385,0.0016682148
1386,0.0048424387
1387,0.0271259129
1388,0.0000000000
1389,0.6944363464
1390,0.0019102932
1391,0.0007239809
1392,0.0045651685
1393,0.0004291600
1394,0.3089451781
1395,0.7893094347
1396,0.6393877270
1397,0.1809877640
1398,0.0037313602
1399,0.0427740792
1400,0.1557360541
1401,0.0288865300
1402,0.8087618372
1403,0.0000000000
1404,0.2595653335
1405,0.0000000000
1406,0.0013346478
1407,0.0068333210
1408,0.7696858362
1409,0.0027919698
1410,0.0010009393
1411,0.0020604225
1412,0.0123125321
1413,0.0072987431
1414,0.0000000000
1415,0.0000000000
1416,0.0009857508
1417,0.6801754526
1418,0.0044013077
1419,0.1292710345
1420,0.0016890535
1421,0.9552481096
1422,0.0377017630
1423,0.0025970871
1424,0.0081272065
1425,0.0383498238
1426,0.9032491460
1427,0.0354472229
1428,0.0000000000
1429,0.0013590160
1430,0.6111571832
1431,0.9384534756
1432,0.7711101928
1433,0.0040428593
1434,0.0022045777
1435,0.0113326361
1436,0.0167444258
1437,0.0816816989
1438,0.0048516462
1439,0.8562769099
1440,0.0022620588
1441,0.2251170268
1442,0.0109708041
1443,0.8022592814
1444,0.0534497565
1445,0.2641232900
1446,0.9026146024
1447,0.1557360541
1448,0.3278561467
1449,0.8988780393
1450,0.0180249124
1451,0.8203324088
1452,0.8379271884
1453,0.1057330502
1454,0.7348739471
1455,0.0539609315
1456,0.6142143149
1457,0.0977708859
1458,0.5040079354
1459,0.0028763040
1460,0.0003857306
1461,0.0060894246
1462,0.5508571870
1463,0.3092396893
1464,0.5896422440
1465,0.9342607805
1466,0.1842959348
1467,0.0760012237
1468,0.7178646938
1469,0.1204818834
1470,0.0049081831
1471,0.0005326519
1472,0.9104412108
1473,0.0013465413
1474,0.8974764120
1475,0.5243678295
1476,0.0093986214
1477,0.0000000000
1478,0.9871977645
1479,0.9129696043
1480,0.0358525422
1481,0.7155671342
1482,0.8083229164
1483,0.0025863355
1484,0.0013264163
1485,0.5878113348
1486,0.0038252833
1487,0.0000000000
1488,0.4924165556
1489,0.0112912068
1490,0.8789776582
1491,0.9394101076
1492,0.1051225543
1493,0.0029354800
1494,0.0073025153
1495,0.0013613987
1496,0.4476203678
1497,0.0129950197
1498,0.7954261174
